"","id","province_state","country_region","lat","long","date","confirmed_cases","fatalities"
"3416",5222,"Hebei","China",39.549,116.1306,2020-02-04,126,1
"3417",5223,"Hebei","China",39.549,116.1306,2020-02-05,135,1
"3418",5224,"Hebei","China",39.549,116.1306,2020-02-06,157,1
"3419",5225,"Hebei","China",39.549,116.1306,2020-02-07,172,1
"3420",5226,"Hebei","China",39.549,116.1306,2020-02-08,195,1
"3421",5227,"Hebei","China",39.549,116.1306,2020-02-09,206,2
"3422",5228,"Hebei","China",39.549,116.1306,2020-02-10,218,2
"3423",5229,"Hebei","China",39.549,116.1306,2020-02-11,239,2
"3424",5230,"Hebei","China",39.549,116.1306,2020-02-12,251,2
"3425",5231,"Hebei","China",39.549,116.1306,2020-02-13,265,3
"3426",5232,"Hebei","China",39.549,116.1306,2020-02-14,283,3
"3427",5233,"Hebei","China",39.549,116.1306,2020-02-15,291,3
"3428",5234,"Hebei","China",39.549,116.1306,2020-02-16,300,3
"3429",5235,"Hebei","China",39.549,116.1306,2020-02-17,301,3
"3430",5236,"Hebei","China",39.549,116.1306,2020-02-18,306,4
"3431",5237,"Hebei","China",39.549,116.1306,2020-02-19,306,4
"3432",5238,"Hebei","China",39.549,116.1306,2020-02-20,307,5
"3433",5239,"Hebei","China",39.549,116.1306,2020-02-21,308,5
"3434",5240,"Hebei","China",39.549,116.1306,2020-02-22,309,6
"3435",5241,"Hebei","China",39.549,116.1306,2020-02-23,311,6
"3436",5242,"Hebei","China",39.549,116.1306,2020-02-24,311,6
"3437",5243,"Hebei","China",39.549,116.1306,2020-02-25,311,6
"3438",5244,"Hebei","China",39.549,116.1306,2020-02-26,312,6
"3439",5245,"Hebei","China",39.549,116.1306,2020-02-27,317,6
"3440",5246,"Hebei","China",39.549,116.1306,2020-02-28,318,6
"3441",5247,"Hebei","China",39.549,116.1306,2020-02-29,318,6
"3442",5248,"Hebei","China",39.549,116.1306,2020-03-01,318,6
"3443",5249,"Hebei","China",39.549,116.1306,2020-03-02,318,6
"3444",5250,"Hebei","China",39.549,116.1306,2020-03-03,318,6
"3445",5251,"Hebei","China",39.549,116.1306,2020-03-04,318,6
"3446",5252,"Hebei","China",39.549,116.1306,2020-03-05,318,6
"3447",5253,"Hebei","China",39.549,116.1306,2020-03-06,318,6
"3448",5254,"Hebei","China",39.549,116.1306,2020-03-07,318,6
"3449",5255,"Hebei","China",39.549,116.1306,2020-03-08,318,6
"3450",5256,"Hebei","China",39.549,116.1306,2020-03-09,318,6
"3451",5257,"Hebei","China",39.549,116.1306,2020-03-10,318,6
"3452",5258,"Hebei","China",39.549,116.1306,2020-03-11,318,6
"3453",5259,"Hebei","China",39.549,116.1306,2020-03-12,318,6
"3454",5260,"Hebei","China",39.549,116.1306,2020-03-13,318,6
"3455",5261,"Hebei","China",39.549,116.1306,2020-03-14,318,6
"3456",5262,"Hebei","China",39.549,116.1306,2020-03-15,318,6
"3457",5263,"Hebei","China",39.549,116.1306,2020-03-16,318,6
"3458",5264,"Hebei","China",39.549,116.1306,2020-03-17,318,6
"3459",5265,"Hebei","China",39.549,116.1306,2020-03-18,318,6
"3460",5266,"Hebei","China",39.549,116.1306,2020-03-19,318,6
"3461",5267,"Hebei","China",39.549,116.1306,2020-03-20,318,6
"3462",5268,"Hebei","China",39.549,116.1306,2020-03-21,318,6
"3463",5269,"Hebei","China",39.549,116.1306,2020-03-22,319,6
"3464",5270,"Hebei","China",39.549,116.1306,2020-03-23,319,6
"3465",5271,"Hebei","China",39.549,116.1306,2020-03-24,319,6
"3466",5302,"Heilongjiang","China",47.862,127.7615,2020-01-22,0,0
"3467",5303,"Heilongjiang","China",47.862,127.7615,2020-01-23,0,0
"3468",5304,"Heilongjiang","China",47.862,127.7615,2020-01-24,0,0
"3469",5305,"Heilongjiang","China",47.862,127.7615,2020-01-25,0,0
"3470",5306,"Heilongjiang","China",47.862,127.7615,2020-01-26,0,0
"3471",5307,"Heilongjiang","China",47.862,127.7615,2020-01-27,0,0
"3472",5308,"Heilongjiang","China",47.862,127.7615,2020-01-28,0,0
"3473",5309,"Heilongjiang","China",47.862,127.7615,2020-01-29,0,0
"3474",5310,"Heilongjiang","China",47.862,127.7615,2020-01-30,0,0
"3475",5311,"Heilongjiang","China",47.862,127.7615,2020-01-31,0,0
"3476",5312,"Heilongjiang","China",47.862,127.7615,2020-02-01,0,0
"3477",5313,"Heilongjiang","China",47.862,127.7615,2020-02-02,0,0
"3478",5314,"Heilongjiang","China",47.862,127.7615,2020-02-03,0,0
"3479",5315,"Heilongjiang","China",47.862,127.7615,2020-02-04,0,0
"3480",5316,"Heilongjiang","China",47.862,127.7615,2020-02-05,0,0
"3481",5317,"Heilongjiang","China",47.862,127.7615,2020-02-06,0,0
"3482",5318,"Heilongjiang","China",47.862,127.7615,2020-02-07,0,0
"3483",5319,"Heilongjiang","China",47.862,127.7615,2020-02-08,0,0
"3484",5320,"Heilongjiang","China",47.862,127.7615,2020-02-09,0,0
"3485",5321,"Heilongjiang","China",47.862,127.7615,2020-02-10,0,0
"3486",5322,"Heilongjiang","China",47.862,127.7615,2020-02-11,0,0
"3487",5323,"Heilongjiang","China",47.862,127.7615,2020-02-12,0,0
"3488",5324,"Heilongjiang","China",47.862,127.7615,2020-02-13,0,0
"3489",5325,"Heilongjiang","China",47.862,127.7615,2020-02-14,0,0
"3490",5326,"Heilongjiang","China",47.862,127.7615,2020-02-15,0,0
"3491",5327,"Heilongjiang","China",47.862,127.7615,2020-02-16,0,0
"3492",5328,"Heilongjiang","China",47.862,127.7615,2020-02-17,0,0
"3493",5329,"Heilongjiang","China",47.862,127.7615,2020-02-18,0,0
"3494",5330,"Heilongjiang","China",47.862,127.7615,2020-02-19,0,0
"3495",5331,"Heilongjiang","China",47.862,127.7615,2020-02-20,0,0
"3496",5332,"Heilongjiang","China",47.862,127.7615,2020-02-21,0,0
"3497",5333,"Heilongjiang","China",47.862,127.7615,2020-02-22,0,0
"3498",5334,"Heilongjiang","China",47.862,127.7615,2020-02-23,0,0
"3499",5335,"Heilongjiang","China",47.862,127.7615,2020-02-24,0,0
"3500",5336,"Heilongjiang","China",47.862,127.7615,2020-02-25,0,0
"3501",5337,"Heilongjiang","China",47.862,127.7615,2020-02-26,0,0
"3502",5338,"Heilongjiang","China",47.862,127.7615,2020-02-27,0,0
"3503",5339,"Heilongjiang","China",47.862,127.7615,2020-02-28,0,0
"3504",5340,"Heilongjiang","China",47.862,127.7615,2020-02-29,0,0
"3505",5341,"Heilongjiang","China",47.862,127.7615,2020-03-01,0,0
"3506",5342,"Heilongjiang","China",47.862,127.7615,2020-03-02,0,0
"3507",5343,"Heilongjiang","China",47.862,127.7615,2020-03-03,0,0
"3508",5344,"Heilongjiang","China",47.862,127.7615,2020-03-04,0,0
"3509",5345,"Heilongjiang","China",47.862,127.7615,2020-03-05,0,0
"3510",5346,"Heilongjiang","China",47.862,127.7615,2020-03-06,0,0
"3511",5347,"Heilongjiang","China",47.862,127.7615,2020-03-07,0,0
"3512",5348,"Heilongjiang","China",47.862,127.7615,2020-03-08,0,0
"3513",5349,"Heilongjiang","China",47.862,127.7615,2020-03-09,0,0
"3514",5350,"Heilongjiang","China",47.862,127.7615,2020-03-10,0,0
"3515",5351,"Heilongjiang","China",47.862,127.7615,2020-03-11,0,0
"3516",5352,"Heilongjiang","China",47.862,127.7615,2020-03-12,0,0
"3517",5353,"Heilongjiang","China",47.862,127.7615,2020-03-13,0,0
"3518",5354,"Heilongjiang","China",47.862,127.7615,2020-03-14,0,0
"3519",5355,"Heilongjiang","China",47.862,127.7615,2020-03-15,0,0
"3520",5356,"Heilongjiang","China",47.862,127.7615,2020-03-16,0,0
"3521",5357,"Heilongjiang","China",47.862,127.7615,2020-03-17,0,0
"3522",5358,"Heilongjiang","China",47.862,127.7615,2020-03-18,0,0
"3523",5359,"Heilongjiang","China",47.862,127.7615,2020-03-19,0,0
"3524",5360,"Heilongjiang","China",47.862,127.7615,2020-03-20,0,0
"3525",5361,"Heilongjiang","China",47.862,127.7615,2020-03-21,0,0
"3526",5362,"Heilongjiang","China",47.862,127.7615,2020-03-22,0,0
"3527",5363,"Heilongjiang","China",47.862,127.7615,2020-03-23,0,0
"3528",5364,"Heilongjiang","China",47.862,127.7615,2020-03-24,0,0
"3529",5395,"Henan","China",33.882,113.614,2020-01-22,0,0
"3530",5396,"Henan","China",33.882,113.614,2020-01-23,0,0
"3531",5397,"Henan","China",33.882,113.614,2020-01-24,0,0
"3532",5398,"Henan","China",33.882,113.614,2020-01-25,0,0
"3533",5399,"Henan","China",33.882,113.614,2020-01-26,0,0
"3534",5400,"Henan","China",33.882,113.614,2020-01-27,0,0
"3535",5401,"Henan","China",33.882,113.614,2020-01-28,0,0
"3536",5402,"Henan","China",33.882,113.614,2020-01-29,0,0
"3537",5403,"Henan","China",33.882,113.614,2020-01-30,0,0
"3538",5404,"Henan","China",33.882,113.614,2020-01-31,0,0
"3539",5405,"Henan","China",33.882,113.614,2020-02-01,0,0
"3540",5406,"Henan","China",33.882,113.614,2020-02-02,0,0
"3541",5407,"Henan","China",33.882,113.614,2020-02-03,0,0
"3542",5408,"Henan","China",33.882,113.614,2020-02-04,0,0
"3543",5409,"Henan","China",33.882,113.614,2020-02-05,0,0
"3544",5410,"Henan","China",33.882,113.614,2020-02-06,0,0
"3545",5411,"Henan","China",33.882,113.614,2020-02-07,0,0
"3546",5412,"Henan","China",33.882,113.614,2020-02-08,0,0
"3547",5413,"Henan","China",33.882,113.614,2020-02-09,0,0
"3548",5414,"Henan","China",33.882,113.614,2020-02-10,0,0
"3549",5415,"Henan","China",33.882,113.614,2020-02-11,0,0
"3550",5416,"Henan","China",33.882,113.614,2020-02-12,0,0
"3551",5417,"Henan","China",33.882,113.614,2020-02-13,0,0
"3552",5418,"Henan","China",33.882,113.614,2020-02-14,0,0
"3553",5419,"Henan","China",33.882,113.614,2020-02-15,0,0
"3554",5420,"Henan","China",33.882,113.614,2020-02-16,0,0
"3555",5421,"Henan","China",33.882,113.614,2020-02-17,0,0
"3556",5422,"Henan","China",33.882,113.614,2020-02-18,0,0
"3557",5423,"Henan","China",33.882,113.614,2020-02-19,0,0
"3558",5424,"Henan","China",33.882,113.614,2020-02-20,0,0
"3559",5425,"Henan","China",33.882,113.614,2020-02-21,0,0
"3560",5426,"Henan","China",33.882,113.614,2020-02-22,0,0
"3561",5427,"Henan","China",33.882,113.614,2020-02-23,0,0
"3562",5428,"Henan","China",33.882,113.614,2020-02-24,0,0
"3563",5429,"Henan","China",33.882,113.614,2020-02-25,0,0
"3564",5430,"Henan","China",33.882,113.614,2020-02-26,0,0
"3565",5431,"Henan","China",33.882,113.614,2020-02-27,0,0
"3566",5432,"Henan","China",33.882,113.614,2020-02-28,0,0
"3567",5433,"Henan","China",33.882,113.614,2020-02-29,0,0
"3568",5434,"Henan","China",33.882,113.614,2020-03-01,0,0
"3569",5435,"Henan","China",33.882,113.614,2020-03-02,0,0
"3570",5436,"Henan","China",33.882,113.614,2020-03-03,0,0
"3571",5437,"Henan","China",33.882,113.614,2020-03-04,0,0
"3572",5438,"Henan","China",33.882,113.614,2020-03-05,0,0
"3573",5439,"Henan","China",33.882,113.614,2020-03-06,0,0
"3574",5440,"Henan","China",33.882,113.614,2020-03-07,0,0
"3575",5441,"Henan","China",33.882,113.614,2020-03-08,0,0
"3576",5442,"Henan","China",33.882,113.614,2020-03-09,0,0
"3577",5443,"Henan","China",33.882,113.614,2020-03-10,0,0
"3578",5444,"Henan","China",33.882,113.614,2020-03-11,0,0
"3579",5445,"Henan","China",33.882,113.614,2020-03-12,0,0
"3580",5446,"Henan","China",33.882,113.614,2020-03-13,0,0
"3581",5447,"Henan","China",33.882,113.614,2020-03-14,0,0
"3582",5448,"Henan","China",33.882,113.614,2020-03-15,0,0
"3583",5449,"Henan","China",33.882,113.614,2020-03-16,0,0
"3584",5450,"Henan","China",33.882,113.614,2020-03-17,0,0
"3585",5451,"Henan","China",33.882,113.614,2020-03-18,0,0
"3586",5452,"Henan","China",33.882,113.614,2020-03-19,0,0
"3587",5453,"Henan","China",33.882,113.614,2020-03-20,0,0
"3588",5454,"Henan","China",33.882,113.614,2020-03-21,0,0
"3589",5455,"Henan","China",33.882,113.614,2020-03-22,0,0
"3590",5456,"Henan","China",33.882,113.614,2020-03-23,0,0
"3591",5457,"Henan","China",33.882,113.614,2020-03-24,0,0
"3592",5488,"Hong Kong","China",22.3,114.2,2020-01-22,0,0
"3593",5489,"Hong Kong","China",22.3,114.2,2020-01-23,2,0
"3594",5490,"Hong Kong","China",22.3,114.2,2020-01-24,2,0
"3595",5491,"Hong Kong","China",22.3,114.2,2020-01-25,5,0
"3596",5492,"Hong Kong","China",22.3,114.2,2020-01-26,8,0
"3597",5493,"Hong Kong","China",22.3,114.2,2020-01-27,8,0
"3598",5494,"Hong Kong","China",22.3,114.2,2020-01-28,8,0
"3599",5495,"Hong Kong","China",22.3,114.2,2020-01-29,10,0
"3600",5496,"Hong Kong","China",22.3,114.2,2020-01-30,10,0
"3601",5497,"Hong Kong","China",22.3,114.2,2020-01-31,12,0
"3602",5498,"Hong Kong","China",22.3,114.2,2020-02-01,13,0
"3603",5499,"Hong Kong","China",22.3,114.2,2020-02-02,15,0
"3604",5500,"Hong Kong","China",22.3,114.2,2020-02-03,15,0
"3605",5501,"Hong Kong","China",22.3,114.2,2020-02-04,17,1
"3606",5502,"Hong Kong","China",22.3,114.2,2020-02-05,21,1
"3607",5503,"Hong Kong","China",22.3,114.2,2020-02-06,24,1
"3608",5504,"Hong Kong","China",22.3,114.2,2020-02-07,25,1
"3609",5505,"Hong Kong","China",22.3,114.2,2020-02-08,26,1
"3610",5506,"Hong Kong","China",22.3,114.2,2020-02-09,29,1
"3611",5507,"Hong Kong","China",22.3,114.2,2020-02-10,38,1
"3612",5508,"Hong Kong","China",22.3,114.2,2020-02-11,49,1
"3613",5509,"Hong Kong","China",22.3,114.2,2020-02-12,50,1
"3614",5510,"Hong Kong","China",22.3,114.2,2020-02-13,53,1
"3615",5511,"Hong Kong","China",22.3,114.2,2020-02-14,56,1
"3616",5512,"Hong Kong","China",22.3,114.2,2020-02-15,56,1
"3617",5513,"Hong Kong","China",22.3,114.2,2020-02-16,57,1
"3618",5514,"Hong Kong","China",22.3,114.2,2020-02-17,60,1
"3619",5515,"Hong Kong","China",22.3,114.2,2020-02-18,62,1
"3620",5516,"Hong Kong","China",22.3,114.2,2020-02-19,63,2
"3621",5517,"Hong Kong","China",22.3,114.2,2020-02-20,68,2
"3622",5518,"Hong Kong","China",22.3,114.2,2020-02-21,68,2
"3623",5519,"Hong Kong","China",22.3,114.2,2020-02-22,69,2
"3624",5520,"Hong Kong","China",22.3,114.2,2020-02-23,74,2
"3625",5521,"Hong Kong","China",22.3,114.2,2020-02-24,79,2
"3626",5522,"Hong Kong","China",22.3,114.2,2020-02-25,84,2
"3627",5523,"Hong Kong","China",22.3,114.2,2020-02-26,91,2
"3628",5524,"Hong Kong","China",22.3,114.2,2020-02-27,92,2
"3629",5525,"Hong Kong","China",22.3,114.2,2020-02-28,94,2
"3630",5526,"Hong Kong","China",22.3,114.2,2020-02-29,95,2
"3631",5527,"Hong Kong","China",22.3,114.2,2020-03-01,96,2
"3632",5528,"Hong Kong","China",22.3,114.2,2020-03-02,100,2
"3633",5529,"Hong Kong","China",22.3,114.2,2020-03-03,100,2
"3634",5530,"Hong Kong","China",22.3,114.2,2020-03-04,105,2
"3635",5531,"Hong Kong","China",22.3,114.2,2020-03-05,105,2
"3636",5532,"Hong Kong","China",22.3,114.2,2020-03-06,107,2
"3637",5533,"Hong Kong","China",22.3,114.2,2020-03-07,108,2
"3638",5534,"Hong Kong","China",22.3,114.2,2020-03-08,114,3
"3639",5535,"Hong Kong","China",22.3,114.2,2020-03-09,115,3
"3640",5536,"Hong Kong","China",22.3,114.2,2020-03-10,120,3
"3641",5537,"Hong Kong","China",22.3,114.2,2020-03-11,126,3
"3642",5538,"Hong Kong","China",22.3,114.2,2020-03-12,129,3
"3643",5539,"Hong Kong","China",22.3,114.2,2020-03-13,134,4
"3644",5540,"Hong Kong","China",22.3,114.2,2020-03-14,140,4
"3645",5541,"Hong Kong","China",22.3,114.2,2020-03-15,145,4
"3646",5542,"Hong Kong","China",22.3,114.2,2020-03-16,155,4
"3647",5543,"Hong Kong","China",22.3,114.2,2020-03-17,162,4
"3648",5544,"Hong Kong","China",22.3,114.2,2020-03-18,181,4
"3649",5545,"Hong Kong","China",22.3,114.2,2020-03-19,208,4
"3650",5546,"Hong Kong","China",22.3,114.2,2020-03-20,256,4
"3651",5547,"Hong Kong","China",22.3,114.2,2020-03-21,273,4
"3652",5548,"Hong Kong","China",22.3,114.2,2020-03-22,317,4
"3653",5549,"Hong Kong","China",22.3,114.2,2020-03-23,356,4
"3654",5550,"Hong Kong","China",22.3,114.2,2020-03-24,386,4
"3655",5581,"Hubei","China",30.9756,112.2707,2020-01-22,444,17
"3656",5582,"Hubei","China",30.9756,112.2707,2020-01-23,444,17
"3657",5583,"Hubei","China",30.9756,112.2707,2020-01-24,549,24
"3658",5584,"Hubei","China",30.9756,112.2707,2020-01-25,761,40
"3659",5585,"Hubei","China",30.9756,112.2707,2020-01-26,1058,52
"3660",5586,"Hubei","China",30.9756,112.2707,2020-01-27,1423,76
"3661",5587,"Hubei","China",30.9756,112.2707,2020-01-28,3554,125
"3662",5588,"Hubei","China",30.9756,112.2707,2020-01-29,3554,125
"3663",5589,"Hubei","China",30.9756,112.2707,2020-01-30,4903,162
"3664",5590,"Hubei","China",30.9756,112.2707,2020-01-31,5806,204
"3665",5591,"Hubei","China",30.9756,112.2707,2020-02-01,7153,249
"3666",5592,"Hubei","China",30.9756,112.2707,2020-02-02,11177,350
"3667",5593,"Hubei","China",30.9756,112.2707,2020-02-03,13522,414
"3668",5594,"Hubei","China",30.9756,112.2707,2020-02-04,16678,479
"3669",5595,"Hubei","China",30.9756,112.2707,2020-02-05,19665,549
"3670",5596,"Hubei","China",30.9756,112.2707,2020-02-06,22112,618
"3671",5597,"Hubei","China",30.9756,112.2707,2020-02-07,24953,699
"3672",5598,"Hubei","China",30.9756,112.2707,2020-02-08,27100,780
"3673",5599,"Hubei","China",30.9756,112.2707,2020-02-09,29631,871
"3674",5600,"Hubei","China",30.9756,112.2707,2020-02-10,31728,974
"3675",5601,"Hubei","China",30.9756,112.2707,2020-02-11,33366,1068
"3676",5602,"Hubei","China",30.9756,112.2707,2020-02-12,33366,1068
"3677",5603,"Hubei","China",30.9756,112.2707,2020-02-13,48206,1310
"3678",5604,"Hubei","China",30.9756,112.2707,2020-02-14,54406,1457
"3679",5605,"Hubei","China",30.9756,112.2707,2020-02-15,56249,1596
"3680",5606,"Hubei","China",30.9756,112.2707,2020-02-16,58182,1696
"3681",5607,"Hubei","China",30.9756,112.2707,2020-02-17,59989,1789
"3682",5608,"Hubei","China",30.9756,112.2707,2020-02-18,61682,1921
"3683",5609,"Hubei","China",30.9756,112.2707,2020-02-19,62031,2029
"3684",5610,"Hubei","China",30.9756,112.2707,2020-02-20,62442,2144
"3685",5611,"Hubei","China",30.9756,112.2707,2020-02-21,62662,2144
"3686",5612,"Hubei","China",30.9756,112.2707,2020-02-22,64084,2346
"3687",5613,"Hubei","China",30.9756,112.2707,2020-02-23,64084,2346
"3688",5614,"Hubei","China",30.9756,112.2707,2020-02-24,64287,2495
"3689",5615,"Hubei","China",30.9756,112.2707,2020-02-25,64786,2563
"3690",5616,"Hubei","China",30.9756,112.2707,2020-02-26,65187,2615
"3691",5617,"Hubei","China",30.9756,112.2707,2020-02-27,65596,2641
"3692",5618,"Hubei","China",30.9756,112.2707,2020-02-28,65914,2682
"3693",5619,"Hubei","China",30.9756,112.2707,2020-02-29,66337,2727
"3694",5620,"Hubei","China",30.9756,112.2707,2020-03-01,66907,2761
"3695",5621,"Hubei","China",30.9756,112.2707,2020-03-02,67103,2803
"3696",5622,"Hubei","China",30.9756,112.2707,2020-03-03,67217,2835
"3697",5623,"Hubei","China",30.9756,112.2707,2020-03-04,67332,2871
"3698",5624,"Hubei","China",30.9756,112.2707,2020-03-05,67466,2902
"3699",5625,"Hubei","China",30.9756,112.2707,2020-03-06,67592,2931
"3700",5626,"Hubei","China",30.9756,112.2707,2020-03-07,67666,2959
"3701",5627,"Hubei","China",30.9756,112.2707,2020-03-08,67707,2986
"3702",5628,"Hubei","China",30.9756,112.2707,2020-03-09,67743,3008
"3703",5629,"Hubei","China",30.9756,112.2707,2020-03-10,67760,3024
"3704",5630,"Hubei","China",30.9756,112.2707,2020-03-11,67773,3046
"3705",5631,"Hubei","China",30.9756,112.2707,2020-03-12,67781,3056
"3706",5632,"Hubei","China",30.9756,112.2707,2020-03-13,67786,3062
"3707",5633,"Hubei","China",30.9756,112.2707,2020-03-14,67790,3075
"3708",5634,"Hubei","China",30.9756,112.2707,2020-03-15,67794,3085
"3709",5635,"Hubei","China",30.9756,112.2707,2020-03-16,67798,3099
"3710",5636,"Hubei","China",30.9756,112.2707,2020-03-17,67799,3111
"3711",5637,"Hubei","China",30.9756,112.2707,2020-03-18,67800,3122
"3712",5638,"Hubei","China",30.9756,112.2707,2020-03-19,67800,3130
"3713",5639,"Hubei","China",30.9756,112.2707,2020-03-20,67800,3133
"3714",5640,"Hubei","China",30.9756,112.2707,2020-03-21,67800,3139
"3715",5641,"Hubei","China",30.9756,112.2707,2020-03-22,67800,3144
"3716",5642,"Hubei","China",30.9756,112.2707,2020-03-23,67800,3153
"3717",5643,"Hubei","China",30.9756,112.2707,2020-03-24,67801,3160
"3718",5674,"Hunan","China",27.6104,111.7088,2020-01-22,4,0
"3719",5675,"Hunan","China",27.6104,111.7088,2020-01-23,9,0
"3720",5676,"Hunan","China",27.6104,111.7088,2020-01-24,24,0
"3721",5677,"Hunan","China",27.6104,111.7088,2020-01-25,43,0
"3722",5678,"Hunan","China",27.6104,111.7088,2020-01-26,69,0
"3723",5679,"Hunan","China",27.6104,111.7088,2020-01-27,100,0
"3724",5680,"Hunan","China",27.6104,111.7088,2020-01-28,143,0
"3725",5681,"Hunan","China",27.6104,111.7088,2020-01-29,221,0
"3726",5682,"Hunan","China",27.6104,111.7088,2020-01-30,277,0
"3727",5683,"Hunan","China",27.6104,111.7088,2020-01-31,332,0
"3728",5684,"Hunan","China",27.6104,111.7088,2020-02-01,389,0
"3729",5685,"Hunan","China",27.6104,111.7088,2020-02-02,463,0
"3730",5686,"Hunan","China",27.6104,111.7088,2020-02-03,521,0
"3731",5687,"Hunan","China",27.6104,111.7088,2020-02-04,593,0
"3732",5688,"Hunan","China",27.6104,111.7088,2020-02-05,661,0
"3733",5689,"Hunan","China",27.6104,111.7088,2020-02-06,711,0
"3734",5690,"Hunan","China",27.6104,111.7088,2020-02-07,772,0
"3735",5691,"Hunan","China",27.6104,111.7088,2020-02-08,803,1
"3736",5692,"Hunan","China",27.6104,111.7088,2020-02-09,838,1
"3737",5693,"Hunan","China",27.6104,111.7088,2020-02-10,879,1
"3738",5694,"Hunan","China",27.6104,111.7088,2020-02-11,912,1
"3739",5695,"Hunan","China",27.6104,111.7088,2020-02-12,946,2
"3740",5696,"Hunan","China",27.6104,111.7088,2020-02-13,968,2
"3741",5697,"Hunan","China",27.6104,111.7088,2020-02-14,988,2
"3742",5698,"Hunan","China",27.6104,111.7088,2020-02-15,1001,2
"3743",5699,"Hunan","China",27.6104,111.7088,2020-02-16,1004,3
"3744",5700,"Hunan","China",27.6104,111.7088,2020-02-17,1006,3
"3745",5701,"Hunan","China",27.6104,111.7088,2020-02-18,1007,4
"3746",5702,"Hunan","China",27.6104,111.7088,2020-02-19,1008,4
"3747",5703,"Hunan","China",27.6104,111.7088,2020-02-20,1010,4
"3748",5704,"Hunan","China",27.6104,111.7088,2020-02-21,1011,4
"3749",5705,"Hunan","China",27.6104,111.7088,2020-02-22,1013,4
"3750",5706,"Hunan","China",27.6104,111.7088,2020-02-23,1016,4
"3751",5707,"Hunan","China",27.6104,111.7088,2020-02-24,1016,4
"3752",5708,"Hunan","China",27.6104,111.7088,2020-02-25,1016,4
"3753",5709,"Hunan","China",27.6104,111.7088,2020-02-26,1016,4
"3754",5710,"Hunan","China",27.6104,111.7088,2020-02-27,1017,4
"3755",5711,"Hunan","China",27.6104,111.7088,2020-02-28,1017,4
"3756",5712,"Hunan","China",27.6104,111.7088,2020-02-29,1018,4
"3757",5713,"Hunan","China",27.6104,111.7088,2020-03-01,1018,4
"3758",5714,"Hunan","China",27.6104,111.7088,2020-03-02,1018,4
"3759",5715,"Hunan","China",27.6104,111.7088,2020-03-03,1018,4
"3760",5716,"Hunan","China",27.6104,111.7088,2020-03-04,1018,4
"3761",5717,"Hunan","China",27.6104,111.7088,2020-03-05,1018,4
"3762",5718,"Hunan","China",27.6104,111.7088,2020-03-06,1018,4
"3763",5719,"Hunan","China",27.6104,111.7088,2020-03-07,1018,4
"3764",5720,"Hunan","China",27.6104,111.7088,2020-03-08,1018,4
"3765",5721,"Hunan","China",27.6104,111.7088,2020-03-09,1018,4
"3766",5722,"Hunan","China",27.6104,111.7088,2020-03-10,1018,4
"3767",5723,"Hunan","China",27.6104,111.7088,2020-03-11,1018,4
"3768",5724,"Hunan","China",27.6104,111.7088,2020-03-12,1018,4
"3769",5725,"Hunan","China",27.6104,111.7088,2020-03-13,1018,4
"3770",5726,"Hunan","China",27.6104,111.7088,2020-03-14,1018,4
"3771",5727,"Hunan","China",27.6104,111.7088,2020-03-15,1018,4
"3772",5728,"Hunan","China",27.6104,111.7088,2020-03-16,1018,4
"3773",5729,"Hunan","China",27.6104,111.7088,2020-03-17,1018,4
"3774",5730,"Hunan","China",27.6104,111.7088,2020-03-18,1018,4
"3775",5731,"Hunan","China",27.6104,111.7088,2020-03-19,1018,4
"3776",5732,"Hunan","China",27.6104,111.7088,2020-03-20,1018,4
"3777",5733,"Hunan","China",27.6104,111.7088,2020-03-21,1018,4
"3778",5734,"Hunan","China",27.6104,111.7088,2020-03-22,1018,4
"3779",5735,"Hunan","China",27.6104,111.7088,2020-03-23,1018,4
"3780",5736,"Hunan","China",27.6104,111.7088,2020-03-24,1018,4
"3781",5767,"Inner Mongolia","China",44.0935,113.9448,2020-01-22,0,0
"3782",5768,"Inner Mongolia","China",44.0935,113.9448,2020-01-23,0,0
"3783",5769,"Inner Mongolia","China",44.0935,113.9448,2020-01-24,1,0
"3784",5770,"Inner Mongolia","China",44.0935,113.9448,2020-01-25,7,0
"3785",5771,"Inner Mongolia","China",44.0935,113.9448,2020-01-26,7,0
"3786",5772,"Inner Mongolia","China",44.0935,113.9448,2020-01-27,11,0
"3787",5773,"Inner Mongolia","China",44.0935,113.9448,2020-01-28,15,0
"3788",5774,"Inner Mongolia","China",44.0935,113.9448,2020-01-29,16,0
"3789",5775,"Inner Mongolia","China",44.0935,113.9448,2020-01-30,19,0
"3790",5776,"Inner Mongolia","China",44.0935,113.9448,2020-01-31,20,0
"3791",5777,"Inner Mongolia","China",44.0935,113.9448,2020-02-01,23,0
"3792",5778,"Inner Mongolia","China",44.0935,113.9448,2020-02-02,27,0
"3793",5779,"Inner Mongolia","China",44.0935,113.9448,2020-02-03,34,0
"3794",5780,"Inner Mongolia","China",44.0935,113.9448,2020-02-04,35,0
"3795",5781,"Inner Mongolia","China",44.0935,113.9448,2020-02-05,42,0
"3796",5782,"Inner Mongolia","China",44.0935,113.9448,2020-02-06,46,0
"3797",5783,"Inner Mongolia","China",44.0935,113.9448,2020-02-07,50,0
"3798",5784,"Inner Mongolia","China",44.0935,113.9448,2020-02-08,52,0
"3799",5785,"Inner Mongolia","China",44.0935,113.9448,2020-02-09,54,0
